t,hz,budget_ms,infer_ms,loop_ms,miss,cpu_sys_pct_1hz,cpu_proc_pct_1hz,cpu_proc_pct_1hz_norm,rss_mb,temp_c,cpu_khz,a0,a1,a2,a3,bg_workers,bg_load,inloop_burn_ms,io_mb_s,io_target,net_mbps,net_dst,net_port,opencv_fps,opencv_w,opencv_h
0.6600561189998189,100.0,10.0,0.054721999731555115,0.060945000768697355,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931630134583,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.6700561650004602,100.0,10.0,0.05438900006993208,0.06049900002835784,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615932822227478,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.6800560800002131,100.0,10.0,0.05466599941428285,0.060852000387967564,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931630134583,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.6900562000000718,100.0,10.0,0.05418500040832441,0.060185000620549545,0,42.9,0.0,0.0,41.0625,47.95,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.7000555780005016,100.0,10.0,0.05461100045067724,0.06099999973230297,0,42.9,0.0,0.0,41.0625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615930438041687,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.7100562720006565,100.0,10.0,0.05442600013338961,0.06038799983798526,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931630134583,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.7200560210003459,100.0,10.0,0.0545920001968625,0.06081399988033809,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615931630134583,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.7300544360005006,100.0,10.0,0.05748200055677444,0.06424099956348073,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615928649902344,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.740056407999873,100.0,10.0,0.05775899990112521,0.06418500015570316,0,42.9,0.0,0.0,41.0625,47.4,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615923881530762,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.7500557120001758,100.0,10.0,0.057611000556789804,0.06422200021916069,0,42.9,0.0,0.0,41.0625,45.75,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615923285484314,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.7600562200004788,100.0,10.0,0.05616699945676373,0.06270399990171427,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.7700563030002741,100.0,10.0,0.05429700013337424,0.06138800017652102,0,42.9,0.0,0.0,41.0625,46.85,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929841995239,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
0.7800560700006827,100.0,10.0,0.05461100045067724,0.06088899954193039,0,42.9,0.0,0.0,41.0625,46.3,2400000.0,0.7615940570831299,-0.7615940570831299,-0.7615929245948792,0.7615940570831299,0,0.0,0.0,0.0,/dev/shm/intercept_tmp/io_stress.bin,0.0,127.0.0.1,50099,0.0,640,480
