episode,success,near_miss,fail,first_pass_success,steps,time_s,capture_time_s,min_dist_m,init_px_m,init_py_m,init_pz_m,init_dist_m,init_bearing_rad
577,1,0,0,1,233,4.68,4.68,0.8293097019195557,128.73193359375,19.554168701171875,99.10718536376953,163.6352996826172,0.15074601769447327
578,1,0,0,0,254,5.1000000000000005,5.1000000000000005,0.6608483791351318,148.45294189453125,23.13157844543457,103.36344909667969,182.365966796875,0.15457460284233093
579,0,1,0,0,1251,25.04,nan,1.0615956783294678,120.14627838134766,14.929800987243652,91.83982849121094,151.96243286132812,0.12362979352474213
580,1,0,0,1,254,5.1000000000000005,5.1000000000000005,0.3799358010292053,153.72024536132812,-1.585809588432312,102.77166748046875,184.9174041748047,-0.01031583920121193
581,0,0,1,0,1251,25.04,nan,1.877699851989746,129.1789093017578,35.662193298339844,90.23088073730469,161.55679321289062,0.2693590521812439
582,1,0,0,0,269,5.4,5.4,0.24757985770702362,178.60919189453125,-3.689333200454712,109.65864562988281,209.618408203125,-0.02065296098589897
583,1,0,0,0,230,4.62,4.62,0.8584244847297668,125.32579803466797,25.035585403442383,89.00138854980469,155.73883056640625,0.19716866314411163
584,0,1,0,0,1251,25.04,nan,1.0038321018218994,131.58921813964844,32.6419677734375,118.37061309814453,179.9800567626953,0.24315156042575836
585,1,0,0,0,250,5.0200000000000005,5.0200000000000005,0.3628535270690918,127.99591064453125,-15.586599349975586,109.99890899658203,169.4864501953125,-0.1211775690317154
586,1,0,0,1,235,4.72,4.72,0.35110363364219666,129.70755004882812,-9.000994682312012,90.61448669433594,158.48045349121094,-0.06928345561027527
587,0,1,0,0,1251,25.04,nan,1.1396920680999756,167.12356567382812,-35.919437408447266,109.69418334960938,203.10910034179688,-0.21170680224895477
588,1,0,0,1,259,5.2,5.2,0.8136828541755676,129.51806640625,-36.54889678955078,117.32405090332031,178.53762817382812,-0.2750396728515625
589,1,0,0,1,267,5.36,5.36,0.94328373670578,167.534423828125,30.825584411621094,109.92145538330078,202.73313903808594,0.1819603592157364
590,0,1,0,0,1251,25.04,nan,1.0999506711959839,153.5361328125,17.69434356689453,86.3749771118164,177.05104064941406,0.11473928391933441
591,0,0,1,0,1251,25.04,nan,1.5107510089874268,130.51231384277344,36.36949157714844,110.5704116821289,174.87716674804688,0.2717723250389099
592,0,1,0,0,1251,25.04,nan,1.3071990013122559,150.49569702148438,-27.397232055664062,84.10964965820312,174.56802368164062,-0.18007461726665497
593,1,0,0,1,242,4.86,4.86,0.9559602737426758,138.70486450195312,-31.32235336303711,80.96492767333984,163.63204956054688,-0.22209493815898895
594,1,0,0,1,256,5.14,5.14,0.7697120308876038,153.9221649169922,-11.435168266296387,88.82002258300781,178.0780487060547,-0.07415565848350525
595,1,0,0,0,243,4.88,4.88,0.9934252500534058,138.44471740722656,26.17273712158203,102.77625274658203,174.39871215820312,0.18684326112270355
596,0,1,0,0,1251,25.04,nan,1.0938118696212769,175.7579803466797,2.802565097808838,93.53516387939453,199.11691284179688,0.015944240614771843
597,1,0,0,0,241,4.84,4.84,0.9072744846343994,127.99520874023438,21.404043197631836,90.14507293701172,158.00962829589844,0.16569221019744873
598,1,0,0,0,250,5.0200000000000005,5.0200000000000005,0.7435352206230164,149.5366973876953,-28.84586524963379,102.9948959350586,183.85118103027344,-0.1905609518289566
599,0,0,1,0,1251,25.04,nan,1.5204797983169556,173.3899688720703,-28.16699981689453,84.66557312011719,195.00184631347656,-0.16104206442832947
600,0,1,0,0,1251,25.04,nan,1.360782504081726,153.3482666015625,-25.955528259277344,95.19358825683594,182.34912109375,-0.16766959428787231
601,1,0,0,0,239,4.8,4.8,0.7504661083221436,137.8638916015625,6.868040561676025,91.97002410888672,165.8677520751953,0.04977639019489288
602,0,1,0,0,1251,25.04,nan,1.2149959802627563,172.91888427734375,2.0352671146392822,83.19351196289062,191.9016571044922,0.011769524775445461
603,1,0,0,0,260,5.22,5.22,0.47296133637428284,167.13485717773438,15.550400733947754,89.81865692138672,190.37664794921875,0.09277395159006119
604,1,0,0,1,257,5.16,5.16,0.8067607879638672,171.98236083984375,-16.48617935180664,79.95831298828125,190.3760986328125,-0.09556771069765091
605,0,1,0,0,1251,25.04,nan,1.3019945621490479,164.23765563964844,0.9807886481285095,83.9007568359375,184.4296875,0.005971693899482489
606,1,0,0,1,257,5.16,5.16,0.8656455278396606,161.5548553466797,-20.7423038482666,87.32494354248047,184.8130340576172,-0.12769313156604767
607,0,1,0,0,1251,25.04,nan,1.1423847675323486,173.38206481933594,-18.35523223876953,102.11906433105469,202.0558319091797,-0.10547295212745667
608,1,0,0,1,238,4.78,4.78,0.7337843179702759,128.7064666748047,-14.80095386505127,96.97030639648438,161.82603454589844,-0.11449480056762695
609,0,1,0,0,1251,25.04,nan,1.078826904296875,146.739013671875,8.798498153686523,81.06723022460938,167.8739013671875,0.059888482093811035
610,1,0,0,0,249,5.0,5.0,0.7668489813804626,152.8255615234375,-1.9477894306182861,91.10578155517578,177.93174743652344,-0.01274449098855257
611,0,1,0,0,1251,25.04,nan,1.3826082944869995,140.70050048828125,-32.7020263671875,89.8160400390625,170.09695434570312,-0.22836840152740479
612,1,0,0,1,236,4.74,4.74,0.8694211840629578,129.0367889404297,16.528175354003906,98.8064193725586,163.3596649169922,0.1273951679468155
613,1,0,0,1,249,5.0,5.0,0.2826923131942749,127.7007827758789,-16.333364486694336,110.37600708007812,169.57928466796875,-0.12721270322799683
614,0,1,0,0,1251,25.04,nan,1.1641058921813965,164.90293884277344,37.51176071166992,115.0572509765625,204.54408264160156,0.22367163002490997
615,1,0,0,1,269,5.4,5.4,0.6508844494819641,171.0407257080078,12.356593132019043,100.72013092041016,198.8772430419922,0.07211828231811523
616,1,0,0,1,258,5.18,5.18,0.7387256622314453,155.6506805419922,-1.7638030052185059,103.71244812011719,187.0468292236328,-0.011331318877637386
617,1,0,0,1,245,4.92,4.92,0.9680764675140381,141.9353790283203,18.929746627807617,83.35444641113281,165.68630981445312,0.13258635997772217
618,1,0,0,0,269,5.4,5.4,0.6471347808837891,163.8599395751953,12.312037467956543,115.91062927246094,201.08938598632812,0.07499664276838303
619,1,0,0,0,266,5.34,5.34,0.8381897807121277,163.78233337402344,-30.005918502807617,110.84371948242188,200.02833557128906,-0.1811966449022293
620,1,0,0,1,251,5.04,5.04,0.7344527244567871,144.76966857910156,6.579517841339111,100.45529174804688,176.33154296875,0.045416928827762604
621,0,1,0,0,1251,25.04,nan,1.423902153968811,178.8071746826172,28.043317794799805,107.73233795166016,210.6292724609375,0.15556827187538147
622,1,0,0,1,263,5.28,5.28,0.7749267220497131,150.23019409179688,19.58667755126953,117.40430450439453,191.667724609375,0.12964648008346558
623,1,0,0,1,247,4.96,4.96,0.960936427116394,130.5243682861328,12.74256706237793,100.56715393066406,165.26565551757812,0.09731756895780563
624,1,0,0,1,255,5.12,5.12,0.7715378999710083,153.7224578857422,11.804290771484375,104.4144515991211,186.2050323486328,0.07663922756910324
625,1,0,0,1,273,5.48,5.48,0.9688497185707092,146.38169860839844,17.20252227783203,116.48115539550781,187.86001586914062,0.11698170751333237
626,0,1,0,0,1251,25.04,nan,1.29387629032135,132.3790740966797,27.802780151367188,116.6866455078125,178.64205932617188,0.20701515674591064
627,1,0,0,1,227,4.5600000000000005,4.5600000000000005,0.9064216017723083,121.67769622802734,-6.933460712432861,89.36172485351562,151.12594604492188,-0.05692063271999359
628,0,1,0,0,1251,25.04,nan,1.250279426574707,147.6382598876953,-32.18624496459961,82.28303527832031,172.05670166015625,-0.2146489918231964
629,0,1,0,0,1251,25.04,nan,1.0423768758773804,150.2119598388672,-20.303821563720703,82.14788055419922,172.4069366455078,-0.13435353338718414
630,0,1,0,0,1251,25.04,nan,1.075806736946106,172.03050231933594,-16.664752960205078,85.3382339477539,192.755859375,-0.09656960517168045
631,1,0,0,1,239,4.8,4.8,0.8633884787559509,141.57508850097656,-9.520910263061523,91.44904327392578,168.810791015625,-0.06714879721403122
632,0,1,0,0,1251,25.04,nan,1.1062144041061401,129.604736328125,-23.51763343811035,79.52473449707031,153.8656768798828,-0.1795034557580948
633,1,0,0,0,275,5.5200000000000005,5.5200000000000005,0.6766892671585083,156.63597106933594,-39.51112365722656,115.55351257324219,198.61663818359375,-0.24709337949752808
634,1,0,0,1,246,4.94,4.94,0.9920269846916199,149.97096252441406,25.015287399291992,85.61363220214844,174.48995971679688,0.16527926921844482
635,0,1,0,0,1251,25.04,nan,1.2155553102493286,152.35447692871094,20.886173248291016,86.61315155029297,176.49349975585938,0.13624007999897003
636,1,0,0,1,240,4.82,4.82,0.8513314723968506,123.55667114257812,-0.40316706895828247,100.36844635009766,159.18617248535156,-0.0032630017958581448
637,1,0,0,0,257,5.16,5.16,0.8915154933929443,177.48684692382812,3.977553606033325,83.72571563720703,196.2839813232422,0.02240666188299656
638,0,1,0,0,1251,25.04,nan,1.0315536260604858,172.7645263671875,31.610393524169922,109.28417205810547,206.85702514648438,0.18096637725830078
639,0,0,1,0,1251,25.04,nan,1.5591264963150024,156.98658752441406,38.994728088378906,101.60585021972656,191.02127075195312,0.2434677630662918
640,0,1,0,0,1251,25.04,nan,1.3788514137268066,149.9490966796875,35.674442291259766,116.12189483642578,192.98106384277344,0.2335682213306427
641,1,0,0,0,252,5.0600000000000005,5.0600000000000005,0.9521348476409912,121.56718444824219,-39.281959533691406,100.03197479248047,162.2592010498047,-0.312539279460907
642,1,0,0,1,244,4.9,4.9,0.7908552885055542,123.68328857421875,-19.833988189697266,102.67306518554688,161.96511840820312,-0.15900732576847076
643,1,0,0,1,237,4.76,4.76,0.5815098881721497,136.0604248046875,-19.386266708374023,80.79846954345703,159.42604064941406,-0.14153015613555908
644,1,0,0,1,251,5.04,5.04,0.7768807411193848,154.09336853027344,-19.53831672668457,91.2047348022461,180.1244354248047,-0.12612231075763702
645,1,0,0,0,276,5.54,5.54,0.9047960042953491,176.1468505859375,33.22486114501953,118.3050537109375,214.77357482910156,0.1864299327135086
646,0,1,0,0,1251,25.04,nan,1.3051466941833496,150.47531127929688,33.45932388305664,87.86873626708984,177.4352264404297,0.21879792213439941
647,1,0,0,1,267,5.36,5.36,0.21446366608142853,161.91302490234375,-7.926945686340332,118.15389251708984,200.5966339111328,-0.04891899228096008
648,1,0,0,1,260,5.22,5.22,0.8396120667457581,138.03785705566406,-25.098543167114258,108.650634765625,177.45237731933594,-0.17985878884792328
649,0,0,1,0,1251,25.04,nan,1.5703096389770508,179.41217041015625,-0.4685641825199127,82.90775299072266,197.64271545410156,-0.0026116573717445135
650,0,0,1,0,1251,25.04,nan,1.7119468450546265,138.6962432861328,27.002737045288086,93.25619506835938,169.30006408691406,0.19228437542915344
651,0,1,0,0,1251,25.04,nan,1.0117700099945068,172.1516876220703,-12.429654121398926,96.25839233398438,197.62686157226562,-0.07207668572664261
652,1,0,0,0,282,5.66,5.66,0.9343642592430115,166.95945739746094,-38.93089294433594,116.8895263671875,207.49514770507812,-0.22908245027065277
653,1,0,0,1,267,5.36,5.36,0.2363535463809967,160.01345825195312,-17.595788955688477,108.67953491210938,194.2296600341797,-0.10952438414096832
654,1,0,0,1,245,4.92,4.92,0.674808144569397,136.48965454101562,-21.59406852722168,98.46045684814453,169.67672729492188,-0.1569097489118576
655,1,0,0,1,255,5.12,5.12,0.8267789483070374,162.46710205078125,-13.44631290435791,90.2886734008789,186.3555908203125,-0.08257510513067245
656,1,0,0,0,255,5.12,5.12,0.31454774737358093,135.70059204101562,-22.160812377929688,104.6154556274414,172.77194213867188,-0.16187772154808044
657,1,0,0,0,252,5.0600000000000005,5.0600000000000005,0.4285467565059662,137.13168334960938,-12.270907402038574,97.19367218017578,168.52976989746094,-0.08924496918916702
658,1,0,0,0,259,5.2,5.2,0.3406069874763489,157.72576904296875,-29.09626579284668,109.31819915771484,194.09915161132812,-0.18242290616035461
659,0,1,0,0,1251,25.04,nan,1.1731350421905518,136.23399353027344,16.28281021118164,88.63996124267578,163.3458709716797,0.11895660310983658
660,0,1,0,0,1251,25.04,nan,1.3299119472503662,179.34182739257812,34.11700439453125,85.38990020751953,201.54129028320312,0.18798828125
661,1,0,0,1,249,5.0,5.0,0.5393598079681396,123.66670989990234,-19.08112907409668,97.47176361083984,158.6136474609375,-0.1530875712633133
662,1,0,0,0,241,4.84,4.84,0.39141562581062317,122.12024688720703,-8.252985954284668,99.9506607055664,158.0240478515625,-0.06747821718454361
663,0,1,0,0,1251,25.04,nan,1.4383165836334229,146.42347717285156,36.75779724121094,114.59210205078125,189.53184509277344,0.2459549754858017
664,0,1,0,0,1251,25.04,nan,1.3864493370056152,156.9059600830078,-35.351627349853516,80.25936126708984,179.7519989013672,-0.22160430252552032
665,1,0,0,1,265,5.32,5.32,0.7203226089477539,153.62750244140625,-15.930084228515625,118.33244323730469,194.5706787109375,-0.10332366079092026
666,0,1,0,0,1251,25.04,nan,1.0754735469818115,145.1761016845703,20.307226181030273,82.1743392944336,168.0509033203125,0.13897821307182312
667,0,0,1,0,1251,25.04,nan,1.5135961771011353,159.9153594970703,31.240798950195312,88.82878112792969,185.57872009277344,0.1929284781217575
668,1,0,0,1,257,5.16,5.16,0.8417560458183289,169.73532104492188,6.876556873321533,86.10700988769531,190.45152282714844,0.04049127176403999
669,1,0,0,1,272,5.46,5.46,0.5974627137184143,169.67233276367188,1.9479191303253174,102.47122192382812,198.2242431640625,0.011479970999062061
670,0,1,0,0,1251,25.04,nan,1.3484206199645996,171.49366760253906,-11.84834098815918,88.84459686279297,193.5040740966797,-0.06897947192192078
671,1,0,0,1,251,5.04,5.04,0.7952131032943726,172.15927124023438,19.56838035583496,80.17012023925781,190.91616821289062,0.11317867040634155
672,0,1,0,0,1251,25.04,nan,1.3616048097610474,168.18736267089844,-36.202816009521484,90.32042694091797,194.30751037597656,-0.21201786398887634
673,1,0,0,1,279,5.6000000000000005,5.6000000000000005,0.8096107244491577,176.91580200195312,-34.11627197265625,116.41558837890625,214.51272583007812,-0.1905006319284439
674,0,1,0,0,1251,25.04,nan,1.0126477479934692,148.4027557373047,-17.386335372924805,97.87030792236328,178.6176300048828,-0.11662477254867554
675,1,0,0,1,253,5.08,5.08,0.5961682200431824,147.13681030273438,-25.996503829956055,103.04612731933594,181.5036163330078,-0.17487773299217224
676,0,1,0,0,1251,25.04,nan,1.1206380128860474,168.14657592773438,-19.783727645874023,85.62407684326172,189.7265167236328,-0.11711917072534561
677,0,1,0,0,1251,25.04,nan,1.3344758749008179,152.83143615722656,-24.39540672302246,82.29794311523438,175.28700256347656,-0.15828761458396912
678,1,0,0,1,246,4.94,4.94,0.5920134782791138,133.65142822265625,-23.200233459472656,110.6601333618164,175.061767578125,-0.17187492549419403
679,1,0,0,1,255,5.12,5.12,0.5053427815437317,148.09426879882812,0.5815798044204712,101.71025848388672,179.6586456298828,0.0039270720444619656
680,0,0,1,0,1251,25.04,nan,1.6624329090118408,132.88253784179688,39.26084899902344,110.33452606201172,177.1239471435547,0.2872821092605591
681,0,1,0,0,1251,25.04,nan,1.4836454391479492,165.15518188476562,25.55799674987793,88.18084716796875,188.95848083496094,0.15353353321552277
682,0,1,0,0,1251,25.04,nan,1.472733736038208,160.53367614746094,16.76272964477539,96.32221221923828,187.9628143310547,0.10404173284769058
683,0,1,0,0,1251,25.04,nan,1.291068196296692,174.20626831054688,-25.43216896057129,84.32817840576172,195.20721435546875,-0.14496475458145142
684,0,0,1,0,1251,25.04,nan,1.7252110242843628,123.1754150390625,10.723207473754883,82.41606903076172,148.59197998046875,0.08683745563030243
685,0,1,0,0,1251,25.04,nan,1.0307470560073853,179.8336944580078,3.824824094772339,112.51299285888672,212.16493225097656,0.021265465766191483
686,0,1,0,0,1251,25.04,nan,1.4545948505401611,161.35877990722656,35.355316162109375,87.79586029052734,187.0688934326172,0.21570120751857758
687,1,0,0,1,255,5.12,5.12,0.9071930646896362,150.4931182861328,-18.729360580444336,96.2857666015625,179.63829040527344,-0.12381663173437119
688,0,1,0,0,1251,25.04,nan,1.0057148933410645,155.54640197753906,16.64466667175293,96.66303253173828,183.88983154296875,0.10660207271575928
689,1,0,0,0,261,5.24,5.24,0.696342408657074,169.37034606933594,-17.814701080322266,102.64738464355469,198.8470916748047,-0.10479661077260971
690,1,0,0,0,264,5.3,5.3,0.7793163657188416,131.6986846923828,15.417078018188477,103.70459747314453,168.33560180664062,0.11653287708759308
691,1,0,0,0,279,5.6000000000000005,5.6000000000000005,0.8312295079231262,178.57611083984375,14.670889854431152,115.38619232177734,213.11648559570312,0.08197073638439178
692,1,0,0,0,238,4.78,4.78,0.44107794761657715,141.1702880859375,-11.339639663696289,81.13070678710938,163.21713256835938,-0.08015387505292892
693,1,0,0,1,256,5.14,5.14,0.7589622735977173,129.117919921875,10.029786109924316,111.34954833984375,170.7944793701172,0.0775235965847969
694,0,1,0,0,1251,25.04,nan,1.0718744993209839,163.82115173339844,28.32145118713379,104.168212890625,196.18994140625,0.17118823528289795
695,1,0,0,1,274,5.5,5.5,0.8874941468238831,173.8509063720703,-23.247562408447266,114.55815887451172,209.49501037597656,-0.1329326629638672
696,1,0,0,0,237,4.76,4.76,0.9796108603477478,125.7398910522461,-16.074512481689453,87.10304260253906,153.80458068847656,-0.12714973092079163
697,0,1,0,0,1251,25.04,nan,1.4528847932815552,174.81092834472656,36.30640411376953,114.39151000976562,212.04347229003906,0.20477831363677979
698,0,1,0,0,1251,25.04,nan,1.3973182439804077,170.2582550048828,30.98345947265625,98.2642822265625,199.0068359375,0.1800093650817871
699,1,0,0,1,268,5.38,5.38,0.4247451722621918,132.08026123046875,-15.493904113769531,109.8548583984375,172.4915771484375,-0.11677306145429611
700,1,0,0,1,268,5.38,5.38,0.9606050252914429,130.24465942382812,21.76715660095215,112.46552276611328,173.45309448242188,0.16559472680091858
701,1,0,0,1,255,5.12,5.12,0.6683512926101685,140.4093780517578,-12.114307403564453,105.51915740966797,176.05636596679688,-0.08606534451246262
702,1,0,0,0,254,5.1000000000000005,5.1000000000000005,0.6300528645515442,134.7237548828125,-9.176791191101074,97.29351806640625,166.43536376953125,-0.06801056116819382
703,0,1,0,0,1251,25.04,nan,1.074497938156128,138.30966186523438,19.8504695892334,102.11199951171875,173.06202697753906,0.14254850149154663
704,0,0,1,0,1251,25.04,nan,1.570378065109253,148.61260986328125,27.350749969482422,88.79335021972656,175.26559448242188,0.1820039302110672
705,1,0,0,0,269,5.4,5.4,0.7190527319908142,159.83123779296875,19.34549903869629,116.69682312011719,198.84271240234375,0.12045112252235413
706,1,0,0,1,261,5.24,5.24,0.7157320976257324,177.2725830078125,15.93596076965332,80.83695983886719,195.48435974121094,0.08965425193309784
707,1,0,0,1,254,5.1000000000000005,5.1000000000000005,0.9777042865753174,127.78885650634766,8.26006031036377,96.64258575439453,160.43069458007812,0.0645485445857048
708,1,0,0,1,273,5.48,5.48,0.9140269160270691,178.82260131835938,-17.531511306762695,104.35990905761719,207.7880401611328,-0.09772627055644989
709,0,1,0,0,1251,25.04,nan,1.0670413970947266,155.77867126464844,10.788716316223145,78.9945297241211,174.99578857421875,0.0691462904214859
710,1,0,0,1,279,5.6000000000000005,5.6000000000000005,0.8354936242103577,172.80189514160156,-28.252294540405273,116.01768493652344,210.0447235107422,-0.1620614379644394
711,1,0,0,0,270,5.42,5.42,0.9406543374061584,167.20668029785156,26.0308837890625,111.02771759033203,202.3927764892578,0.15444113314151764
712,1,0,0,1,244,4.9,4.9,0.841178834438324,120.15689849853516,-7.289282321929932,88.28314971923828,149.28070068359375,-0.06059044972062111
713,0,1,0,0,1251,25.04,nan,1.3871219158172607,134.60360717773438,28.646074295043945,84.11222076416016,161.2873077392578,0.209689661860466
714,1,0,0,0,259,5.2,5.2,0.6975181698799133,156.56072998046875,9.155557632446289,110.57733154296875,191.8917236328125,0.05841274932026863
715,1,0,0,1,268,5.38,5.38,0.8074337840080261,151.45179748535156,0.344989538192749,118.45346069335938,192.27320861816406,0.002277879510074854
716,1,0,0,1,260,5.22,5.22,0.6736568212509155,120.93511962890625,-37.553741455078125,115.65882873535156,171.50086975097656,-0.30108731985092163
717,1,0,0,1,238,4.78,4.78,0.45687416195869446,147.0649871826172,-5.0781168937683105,82.8648452758789,168.8800811767578,-0.03451603278517723
718,0,1,0,0,1251,25.04,nan,1.2598979473114014,168.39352416992188,-39.56574630737305,91.605224609375,195.73794555664062,-0.23077407479286194
719,1,0,0,0,263,5.28,5.28,0.3918547034263611,137.63229370117188,-36.570716857910156,118.20525360107422,185.07443237304688,-0.25971201062202454
720,1,0,0,1,249,5.0,5.0,0.2588658034801483,132.9374237060547,-17.91581916809082,98.59501647949219,166.47616577148438,-0.13396167755126953
721,1,0,0,0,239,4.8,4.8,0.9409059882164001,137.09263610839844,-32.981903076171875,85.76216888427734,165.03741455078125,-0.2360944002866745
722,1,0,0,1,239,4.8,4.8,0.41951271891593933,147.96792602539062,-25.488082885742188,79.24523162841797,169.7761993408203,-0.17058011889457703
723,0,1,0,0,1251,25.04,nan,1.2150599956512451,164.6964111328125,-38.31005096435547,98.49263763427734,195.68690490722656,-0.22854594886302948
724,1,0,0,1,269,5.4,5.4,0.7616288661956787,170.99478149414062,27.541744232177734,105.65290069580078,202.8800048828125,0.15969619154930115
725,0,0,1,0,1251,25.04,nan,1.5993261337280273,175.97781372070312,-33.754581451416016,90.55724334716797,200.7689666748047,-0.18950983881950378
726,1,0,0,0,245,4.92,4.92,0.99626225233078,126.14456176757812,24.887516021728516,84.6522216796875,153.94102478027344,0.19479191303253174
727,1,0,0,0,245,4.92,4.92,0.8180156946182251,139.62789916992188,-4.429406642913818,86.87845611572266,164.5096893310547,-0.03171229735016823
728,1,0,0,0,261,5.24,5.24,0.9903332591056824,141.24990844726562,15.568975448608398,102.24639892578125,175.06643676757812,0.10977977514266968
729,1,0,0,0,268,5.38,5.38,0.5408514738082886,165.60009765625,-3.632312536239624,114.0969009399414,201.1334991455078,-0.021930722519755363
730,0,1,0,0,1251,25.04,nan,1.1735302209854126,173.3288116455078,31.435298919677734,81.83863830566406,194.23855590820312,0.1794120967388153
731,0,1,0,0,1251,25.04,nan,1.0336648225784302,158.90301513671875,27.454862594604492,116.36945343017578,198.86122131347656,0.17108836770057678
732,1,0,0,1,263,5.28,5.28,0.5042142271995544,156.11672973632812,-34.58235549926758,114.48274230957031,196.6587677001953,-0.21799586713314056
733,1,0,0,1,246,4.94,4.94,0.47069311141967773,130.61228942871094,-9.536201477050781,105.71967315673828,168.30673217773438,-0.07288220524787903
734,0,1,0,0,1251,25.04,nan,1.13614022731781,135.0291290283203,16.03684425354004,85.10887908935547,160.41685485839844,0.11821208894252777
735,0,1,0,0,1251,25.04,nan,1.4479868412017822,155.1405487060547,34.822261810302734,102.72007751464844,189.2949981689453,0.22079680860042572
736,0,1,0,0,1251,25.04,nan,1.0700664520263672,177.67510986328125,-34.54164505004883,96.96710205078125,205.33921813964844,-0.19201388955116272
737,1,0,0,1,230,4.62,4.62,0.5853352546691895,123.20673370361328,8.06143856048584,84.02928924560547,149.35128784179688,0.06533704698085785
738,0,1,0,0,1251,25.04,nan,1.4079431295394897,153.25384521484375,-33.72306442260742,101.53620147705078,186.90528869628906,-0.21659523248672485
739,1,0,0,1,266,5.34,5.34,0.7294467687606812,173.44476318359375,-11.449195861816406,118.13853454589844,210.168701171875,-0.06591498851776123
740,0,0,1,0,1251,25.04,nan,1.5298374891281128,138.89674377441406,36.055450439453125,92.04566192626953,170.48373413085938,0.2539788782596588
741,1,0,0,0,268,5.38,5.38,0.3819774091243744,160.58743286132812,-13.242630958557129,113.6865463256836,197.20123291015625,-0.08227752149105072
742,1,0,0,0,263,5.28,5.28,0.5689623355865479,178.59385681152344,3.5680794715881348,99.68334197998047,204.5611572265625,0.01997607760131359
743,1,0,0,1,262,5.26,5.26,0.8656338453292847,166.01632690429688,-18.29041862487793,105.07084655761719,197.32167053222656,-0.10972987115383148
744,0,1,0,0,1251,25.04,nan,1.1669425964355469,158.89593505859375,1.8217424154281616,90.28498077392578,182.76382446289062,0.011464501731097698
745,1,0,0,1,254,5.1000000000000005,5.1000000000000005,0.6781156063079834,142.30343627929688,-9.437712669372559,103.64572143554688,176.30023193359375,-0.06622406095266342
746,1,0,0,0,258,5.18,5.18,0.972641110420227,149.3726348876953,18.723621368408203,108.95682525634766,185.83419799804688,0.12469802051782608
747,1,0,0,1,248,4.98,4.98,0.6220322251319885,120.64186096191406,-8.669610023498535,111.69656372070312,164.6382293701172,-0.07173905521631241
748,1,0,0,1,264,5.3,5.3,0.7957334518432617,126.19622039794922,-35.0018424987793,111.71243286132812,172.13449096679688,-0.2705594003200531
749,1,0,0,1,259,5.2,5.2,0.9386498928070068,145.09120178222656,15.022849082946777,113.42644500732422,184.77743530273438,0.10317309200763702
750,1,0,0,0,252,5.0600000000000005,5.0600000000000005,0.6282193660736084,149.0218505859375,-14.77132511138916,108.16312408447266,184.72943115234375,-0.09879915416240692
751,0,0,1,0,1251,25.04,nan,1.5431684255599976,130.5814208984375,34.068939208984375,107.03137969970703,172.2437744140625,0.255212664604187
752,1,0,0,1,247,4.96,4.96,0.5406003594398499,147.23995971679688,-23.360065460205078,90.7455062866211,174.52806091308594,-0.15734164416790009
753,1,0,0,1,254,5.1000000000000005,5.1000000000000005,0.8503309488296509,154.35714721679688,-10.628388404846191,101.54927062988281,185.07118225097656,-0.06874731928110123
754,1,0,0,0,246,4.94,4.94,0.3896477222442627,129.1774444580078,-29.88239288330078,100.57543182373047,166.41871643066406,-0.2273295521736145
755,1,0,0,1,243,4.88,4.88,0.9943193197250366,121.31360626220703,26.04939079284668,99.2923812866211,158.91676330566406,0.211515873670578
756,0,1,0,0,1251,25.04,nan,1.1800135374069214,121.02659606933594,9.369563102722168,78.96627807617188,144.81332397460938,0.07726327329874039
757,1,0,0,1,249,5.0,5.0,0.39106306433677673,120.41014099121094,-27.345510482788086,111.41130065917969,166.3095245361328,-0.22331523895263672
758,1,0,0,0,253,5.08,5.08,0.48128584027290344,152.4771270751953,-13.242646217346191,92.78689575195312,178.98057556152344,-0.08663266152143478
759,1,0,0,1,264,5.3,5.3,0.7575860619544983,155.60313415527344,2.963083505630493,111.31835174560547,191.34495544433594,0.019040267914533615
760,1,0,0,1,255,5.12,5.12,0.76054847240448,155.2666015625,8.544645309448242,105.2914047241211,187.7951202392578,0.054976630955934525
761,1,0,0,1,251,5.04,5.04,0.9561132788658142,123.05171203613281,-35.46809768676758,109.00553131103516,168.1722869873047,-0.2806307375431061
762,0,1,0,0,1251,25.04,nan,1.484360933303833,151.93405151367188,35.63124465942383,108.17765045166016,189.884033203125,0.23035497963428497
763,0,0,1,0,1251,25.04,nan,1.8899486064910889,164.81634521484375,39.75646209716797,97.50769805908203,195.58311462402344,0.23669515550136566
764,0,0,1,0,1251,25.04,nan,1.9200857877731323,149.49537658691406,38.31515884399414,88.55323791503906,177.92861938476562,0.25089606642723083
765,0,1,0,0,1251,25.04,nan,1.2253190279006958,171.06919860839844,-37.958099365234375,107.8417739868164,205.75552368164062,-0.21834984421730042
766,1,0,0,1,275,5.5200000000000005,5.5200000000000005,0.9345921874046326,164.31576538085938,18.547916412353516,117.60863494873047,202.9174346923828,0.11240391433238983
767,0,1,0,0,1251,25.04,nan,1.256536841392517,144.431884765625,25.496206283569336,89.02900695800781,171.571533203125,0.1747274398803711
768,1,0,0,1,257,5.16,5.16,0.832548975944519,143.91754150390625,21.382448196411133,114.27799224853516,185.01060485839844,0.1474953293800354
769,1,0,0,1,256,5.14,5.14,0.83391934633255,172.75332641601562,-15.723159790039062,80.82052612304688,191.37106323242188,-0.09076502174139023
770,1,0,0,0,242,4.86,4.86,0.8716874718666077,138.2945098876953,12.455094337463379,91.76469421386719,166.43695068359375,0.0898197740316391
